student_id,event_id,attended,rating,feedback
S0653,E148,0,0,
S0408,E112,1,4,Super informative and fun.
S0220,E110,1,4,The event was amazing!
S0568,E061,1,3,Could be better organized.
S0507,E068,0,0,
S0472,E102,0,0,
S0978,E002,1,4,The event was amazing!
S0791,E048,1,4,Loved the vibe.
S0821,E023,0,0,
S0272,E063,1,1,Didn't learn anything.
S0191,E042,1,5,Great speakers and organization.
S0443,E126,1,2,Waste of time.
S0871,E037,0,0,
S0716,E123,1,2,Waste of time.
S0580,E104,1,3,It was okay.
S0191,E144,1,3,"Nothing special, but not bad."
S0782,E042,1,4,Loved the vibe.
S0633,E048,1,2,Very boring.
S0485,E061,0,0,
S0956,E041,1,5,Great speakers and organization.
S0668,E037,1,2,Waste of time.
S0703,E047,1,5,The event was amazing!
S0258,E001,1,4,Super informative and fun.
S0194,E059,1,5,Great speakers and organization.
S0301,E036,1,3,Decent event.
S0676,E019,0,0,
S0606,E135,1,5,The event was amazing!
S0819,E124,1,3,It was okay.
S0337,E069,1,2,Very boring.
S0332,E112,0,0,
S0707,E018,1,5,Really enjoyed it.
S0128,E008,1,4,Great speakers and organization.
S0252,E055,1,2,Very boring.
S0641,E039,1,4,Loved the vibe.
S0479,E120,1,2,Terrible organization.
S0425,E130,1,4,Loved the vibe.
S0951,E077,1,1,Very boring.
S0004,E054,0,0,
S0371,E014,1,4,The event was amazing!
S0344,E081,1,5,Super informative and fun.
S0816,E078,1,3,It was okay.
S0746,E010,1,3,It was okay.
S0136,E127,1,1,Very boring.
S0519,E043,1,4,Loved the vibe.
S0142,E096,0,0,
S0949,E001,1,2,Terrible organization.
S0863,E011,1,4,Really enjoyed it.
S0825,E131,1,4,Great speakers and organization.
S0969,E106,1,3,Could be better organized.
S0459,E069,1,5,Loved the vibe.
S0662,E054,1,5,Really enjoyed it.
S0602,E147,1,5,Super informative and fun.
S0726,E072,0,0,
S0809,E020,1,5,Best event of the year!
S0519,E110,1,5,Best event of the year!
S0636,E081,1,1,The audio was really bad.
S0612,E054,1,4,Loved the vibe.
S0304,E056,1,2,Waste of time.
S0915,E098,1,2,Terrible organization.
S0161,E141,0,0,
S0721,E137,1,1,The audio was really bad.
S0631,E074,0,0,
S0956,E087,1,3,It was okay.
S0005,E019,1,4,Loved the vibe.
S0760,E042,1,2,Didn't learn anything.
S0996,E136,1,4,Great speakers and organization.
S0177,E042,1,4,Best event of the year!
S0473,E130,1,1,Didn't learn anything.
S0793,E129,0,0,
S0210,E116,0,0,
S0659,E140,1,1,The audio was really bad.
S0674,E140,1,1,Very boring.
S0535,E013,1,1,Waste of time.
S0715,E066,0,0,
S0658,E095,1,3,Decent event.
S0766,E148,0,0,
S0550,E070,1,1,The audio was really bad.
S0528,E110,1,5,Great speakers and organization.
S0581,E100,1,5,Really enjoyed it.
S0995,E001,0,0,
S0879,E114,1,2,Very boring.
S0824,E031,1,5,The event was amazing!
S0588,E037,1,1,Very boring.
S0411,E034,1,1,Very boring.
S0331,E092,1,4,Best event of the year!
S0519,E105,1,3,Decent event.
S0682,E134,1,3,Average experience.
S0910,E127,1,1,Waste of time.
S0261,E121,1,3,It was okay.
S0008,E014,1,5,Loved the vibe.
S0346,E134,1,5,Really enjoyed it.
S0299,E015,1,1,Very boring.
S0392,E091,1,3,It was okay.
S0158,E045,1,3,Average experience.
S0071,E132,0,0,
S0627,E121,1,1,Waste of time.
S0207,E136,1,5,Loved the vibe.
S0018,E132,1,3,Decent event.
S0889,E011,1,4,The event was amazing!
S0982,E063,1,2,Terrible organization.
S0904,E077,1,2,Waste of time.
S0525,E106,1,2,Terrible organization.
S0817,E086,1,5,Super informative and fun.
S0754,E137,1,1,Didn't learn anything.
S0796,E072,1,2,The audio was really bad.
S0685,E149,1,5,Loved the vibe.
S0654,E017,0,0,
S0488,E125,0,0,
S0899,E125,1,3,Average experience.
S0157,E143,1,1,Waste of time.
S0372,E100,0,0,
S0277,E135,1,3,Average experience.
S0937,E011,1,2,The audio was really bad.
S0770,E126,1,5,The event was amazing!
S0587,E083,1,2,Didn't learn anything.
S0258,E005,1,5,Best event of the year!
S0780,E141,1,2,Very boring.
S0002,E044,0,0,
S0257,E070,1,1,Waste of time.
S0993,E024,1,5,Super informative and fun.
S0999,E036,1,5,Great speakers and organization.
S0626,E005,1,2,The audio was really bad.
S0158,E011,1,1,Didn't learn anything.
S0762,E113,1,4,Great speakers and organization.
S0546,E112,1,3,Could be better organized.
S0375,E030,1,1,Didn't learn anything.
S0921,E109,1,5,Best event of the year!
S0163,E052,1,5,Super informative and fun.
S0773,E034,0,0,
S0328,E134,1,5,Great speakers and organization.
S0109,E147,1,2,Waste of time.
S0663,E057,1,4,The event was amazing!
S0755,E093,0,0,
S0386,E072,1,4,Loved the vibe.
S0859,E124,1,5,Really enjoyed it.
S0102,E114,1,1,Very boring.
S0413,E047,0,0,
S0219,E023,1,1,Didn't learn anything.
S0946,E024,1,5,Super informative and fun.
S0154,E076,1,4,Great speakers and organization.
S0842,E088,0,0,
S0320,E107,0,0,
S0562,E006,1,2,Waste of time.
S0137,E118,1,2,Very boring.
S0122,E116,0,0,
S0515,E149,1,2,Waste of time.
S0234,E121,0,0,
S0058,E010,1,3,Average experience.
S0894,E139,1,1,Didn't learn anything.
S0288,E120,1,5,Great speakers and organization.
S0721,E067,1,4,Loved the vibe.
S0509,E081,1,2,Didn't learn anything.
S0538,E020,0,0,
S0554,E011,1,2,Very boring.
S0527,E017,1,5,The event was amazing!
S0329,E127,0,0,
S0060,E143,0,0,
S0310,E095,0,0,
S0624,E100,1,4,Super informative and fun.
S0216,E130,1,5,Super informative and fun.
S0454,E106,1,5,The event was amazing!
S0882,E040,1,4,Loved the vibe.
S0082,E039,1,5,Loved the vibe.
S0698,E028,1,1,Didn't learn anything.
S0029,E086,1,5,Super informative and fun.
S0103,E040,0,0,
S0663,E139,0,0,
S0660,E100,1,5,Really enjoyed it.
S0836,E007,1,1,Very boring.
S0398,E010,1,1,Very boring.
S0225,E124,1,5,Super informative and fun.
S0148,E100,0,0,
S0622,E060,1,3,Could be better organized.
S0679,E112,1,5,Loved the vibe.
S0944,E012,1,3,It was okay.
S0431,E126,1,4,Super informative and fun.
S0629,E106,0,0,
S0802,E058,1,3,Average experience.
S0708,E115,1,4,Loved the vibe.
S0242,E026,1,2,Terrible organization.
S0331,E085,1,1,The audio was really bad.
S0451,E009,1,2,Terrible organization.
S0633,E057,0,0,
S0281,E072,1,1,The audio was really bad.
S0377,E131,0,0,
S0215,E027,1,3,It was okay.
S0316,E124,1,1,Waste of time.
S0959,E059,1,1,Waste of time.
S0411,E138,1,1,The audio was really bad.
S0643,E101,0,0,
S0617,E020,1,5,Best event of the year!
S0449,E116,0,0,
S0458,E138,1,2,Waste of time.
S0655,E078,1,3,Decent event.
S0525,E075,1,4,Loved the vibe.
S0589,E076,1,2,Very boring.
S0744,E110,1,1,Terrible organization.
S0443,E056,1,5,Great speakers and organization.
S0492,E056,1,5,Best event of the year!
S0214,E031,1,5,Loved the vibe.
S0375,E116,1,5,Best event of the year!
S0686,E038,1,2,Terrible organization.
S0985,E144,1,1,Waste of time.
S0579,E023,1,5,Great speakers and organization.
S0944,E078,1,2,Waste of time.
S0180,E077,1,4,Best event of the year!
S0382,E018,0,0,
S0356,E066,0,0,
S0254,E150,1,4,The event was amazing!
S0970,E120,1,3,Average experience.
S0814,E099,1,3,Decent event.
S0181,E032,1,5,Great speakers and organization.
S0558,E073,1,4,Great speakers and organization.
S0759,E030,1,1,Very boring.
S0004,E087,1,2,Waste of time.
S0079,E132,1,4,Super informative and fun.
S0566,E019,1,1,Waste of time.
S0807,E077,1,4,Loved the vibe.
S0716,E015,0,0,
S0262,E144,1,4,Loved the vibe.
S0295,E007,1,5,Best event of the year!
S0881,E033,0,0,
S0415,E074,1,2,Terrible organization.
S0832,E039,1,3,It was okay.
S0394,E048,1,5,Really enjoyed it.
S0426,E097,1,4,The event was amazing!
S0615,E097,1,4,Loved the vibe.
S0976,E020,1,2,The audio was really bad.
S0938,E062,1,2,Terrible organization.
S0138,E033,1,2,The audio was really bad.
S0629,E140,1,1,Waste of time.
S0743,E113,1,5,Really enjoyed it.
S0913,E108,1,3,Could be better organized.
S0759,E005,1,4,Loved the vibe.
S0630,E019,1,2,The audio was really bad.
S0283,E104,1,3,Average experience.
S0028,E043,1,2,The audio was really bad.
S0065,E118,1,4,Great speakers and organization.
S0445,E079,1,4,The event was amazing!
S0393,E064,1,2,Very boring.
S0224,E018,0,0,
S0599,E092,1,5,Best event of the year!
S0343,E092,0,0,
S0777,E041,1,4,Best event of the year!
S0450,E097,1,1,The audio was really bad.
S0623,E012,1,2,Didn't learn anything.
S0332,E001,1,3,Average experience.
S0066,E054,1,3,Average experience.
S0897,E141,1,4,Really enjoyed it.
S0185,E137,0,0,
S0235,E147,1,3,Decent event.
S0774,E062,1,1,The audio was really bad.
S0948,E093,1,4,Best event of the year!
S0757,E022,1,4,Great speakers and organization.
S0595,E051,1,3,It was okay.
S0118,E067,0,0,
S0469,E135,0,0,
S0478,E082,1,1,Waste of time.
S0896,E003,1,1,Didn't learn anything.
S0330,E074,1,4,Loved the vibe.
S0667,E112,1,1,Didn't learn anything.
S0199,E014,0,0,
S0824,E096,0,0,
S0053,E016,1,5,Loved the vibe.
S0989,E063,1,3,"Nothing special, but not bad."
S0597,E022,1,1,Terrible organization.
S0257,E059,1,4,Super informative and fun.
S0423,E044,1,1,Very boring.
S0818,E141,1,5,Loved the vibe.
S0100,E012,0,0,
S0688,E104,0,0,
S0328,E109,1,2,The audio was really bad.
S0780,E117,1,4,Best event of the year!
S0562,E001,1,4,Super informative and fun.
S0673,E051,1,1,The audio was really bad.
S0965,E068,1,2,Terrible organization.
S0414,E009,1,2,Waste of time.
S0056,E048,0,0,
S0443,E086,1,1,The audio was really bad.
S0938,E036,1,3,It was okay.
S0099,E075,1,1,Very boring.
S0419,E123,1,1,The audio was really bad.
S0078,E066,1,5,Super informative and fun.
S0146,E005,1,4,Loved the vibe.
S0915,E064,1,5,Really enjoyed it.
S0132,E035,1,3,It was okay.
S0033,E082,1,5,Really enjoyed it.
S0189,E046,1,3,Decent event.
S0144,E008,1,5,The event was amazing!
S0871,E020,1,2,The audio was really bad.
S0548,E079,1,2,Didn't learn anything.
S0104,E050,1,2,The audio was really bad.
S0186,E133,1,1,Waste of time.
S0163,E063,0,0,
S0261,E086,1,3,Average experience.
S0130,E056,1,2,Didn't learn anything.
S0410,E077,1,5,Loved the vibe.
S0439,E002,1,3,Could be better organized.
S0525,E111,1,2,The audio was really bad.
S0179,E014,0,0,
S0974,E092,1,4,Loved the vibe.
S0652,E122,1,3,Could be better organized.
S0564,E093,1,5,Loved the vibe.
S0851,E060,1,4,The event was amazing!
S0343,E046,1,4,Great speakers and organization.
S0834,E086,0,0,
S0868,E017,1,4,Loved the vibe.
S0984,E041,1,2,Didn't learn anything.
S0063,E107,1,3,It was okay.
S0273,E122,1,2,Waste of time.
S0415,E149,1,2,The audio was really bad.
S0900,E114,1,4,Loved the vibe.
S0737,E082,1,3,"Nothing special, but not bad."
S0575,E149,1,2,Didn't learn anything.
S0565,E087,1,2,The audio was really bad.
S0208,E100,1,5,Really enjoyed it.
S0305,E027,1,4,The event was amazing!
S0161,E118,1,2,Didn't learn anything.
S0954,E058,1,3,"Nothing special, but not bad."
S0963,E074,1,5,Great speakers and organization.
S0513,E110,1,5,The event was amazing!
S0423,E026,1,5,Really enjoyed it.
S0304,E145,1,5,Best event of the year!
S0243,E140,1,4,The event was amazing!
S0363,E058,0,0,
S0086,E026,1,5,Best event of the year!
S0202,E119,1,1,Waste of time.
S0024,E128,1,4,Really enjoyed it.
S0389,E016,1,2,Terrible organization.
S0966,E025,1,5,Super informative and fun.
S0434,E124,0,0,
S0926,E005,0,0,
S0918,E036,1,3,Could be better organized.
S0213,E031,1,1,The audio was really bad.
S0408,E051,0,0,
S0787,E077,1,4,Really enjoyed it.
S0332,E072,1,5,Best event of the year!
S0169,E100,1,3,Decent event.
S0211,E049,0,0,
S0112,E118,1,5,Super informative and fun.
S0646,E077,1,2,Very boring.
S0841,E147,1,5,Best event of the year!
S0082,E029,1,4,Best event of the year!
S0933,E099,1,5,Loved the vibe.
S0091,E105,1,1,Very boring.
S0699,E141,1,2,The audio was really bad.
S0226,E029,1,1,Very boring.
S0111,E044,1,5,The event was amazing!
S0117,E103,1,5,Super informative and fun.
S0279,E150,1,1,Waste of time.
S0232,E060,1,3,"Nothing special, but not bad."
S0488,E108,1,2,The audio was really bad.
S0547,E026,1,1,Didn't learn anything.
S0559,E068,1,1,Terrible organization.
S0886,E112,1,5,Really enjoyed it.
S0039,E019,1,5,The event was amazing!
S0107,E103,1,3,Could be better organized.
S0671,E022,1,1,The audio was really bad.
S0672,E042,1,2,Didn't learn anything.
S0576,E107,1,1,Very boring.
S0938,E140,1,1,Didn't learn anything.
S0617,E011,1,3,"Nothing special, but not bad."
S0125,E052,1,5,Best event of the year!
S0957,E085,1,5,Great speakers and organization.
S0910,E040,1,2,The audio was really bad.
S0203,E020,1,1,Very boring.
S0580,E025,1,5,The event was amazing!
S0211,E140,1,1,Terrible organization.
S0332,E124,1,1,Very boring.
S0119,E053,1,1,Didn't learn anything.
S0699,E080,1,2,The audio was really bad.
S0928,E119,1,2,Didn't learn anything.
S0569,E023,1,1,Terrible organization.
S0136,E137,1,3,Average experience.
S0140,E125,1,5,Really enjoyed it.
S0994,E112,1,5,Great speakers and organization.
S0503,E098,1,4,Really enjoyed it.
S0620,E019,1,5,The event was amazing!
S0039,E128,1,5,The event was amazing!
S0674,E098,1,5,Great speakers and organization.
S0174,E064,1,1,The audio was really bad.
S0291,E013,1,2,Terrible organization.
S0943,E086,1,3,It was okay.
S0421,E111,1,4,The event was amazing!
S0417,E141,1,3,Average experience.
S0172,E083,1,4,Best event of the year!
S0320,E020,1,2,The audio was really bad.
S0290,E125,1,4,Super informative and fun.
S0556,E071,0,0,
S0539,E092,1,4,Super informative and fun.
S0290,E130,0,0,
S0973,E057,1,1,The audio was really bad.
S0109,E088,1,4,Great speakers and organization.
S0962,E103,1,3,Average experience.
S0797,E130,1,2,Waste of time.
S0460,E023,1,2,Very boring.
S0414,E035,1,4,Great speakers and organization.
S0027,E067,1,1,Very boring.
S0024,E011,1,3,Average experience.
S0114,E057,1,4,Super informative and fun.
S0664,E108,1,3,It was okay.
S0807,E132,1,1,Terrible organization.
S0004,E106,1,5,Super informative and fun.
S0061,E070,1,4,Really enjoyed it.
S0550,E037,1,4,Loved the vibe.
S0173,E050,0,0,
S0738,E029,1,3,"Nothing special, but not bad."
S0144,E059,1,5,Really enjoyed it.
S0186,E045,0,0,
S0159,E073,1,5,Great speakers and organization.
S0483,E084,1,5,Really enjoyed it.
S0367,E077,1,1,The audio was really bad.
S0095,E010,0,0,
S0275,E116,0,0,
S0822,E030,1,3,It was okay.
S0722,E030,1,3,It was okay.
S0846,E081,1,3,Decent event.
S0950,E038,1,5,Super informative and fun.
S0811,E112,1,1,The audio was really bad.
S0980,E126,0,0,
S0042,E119,0,0,
S0247,E008,1,5,The event was amazing!
S0872,E019,1,3,It was okay.
S0637,E074,1,2,The audio was really bad.
S0080,E086,1,5,The event was amazing!
S0953,E068,1,4,Super informative and fun.
S0420,E117,1,2,Didn't learn anything.
S0038,E045,1,5,Best event of the year!
S0569,E058,1,4,Really enjoyed it.
S0775,E089,1,5,Best event of the year!
S0728,E007,1,4,Super informative and fun.
S0600,E030,1,1,Waste of time.
S0844,E114,1,2,Very boring.
S0611,E148,1,3,Average experience.
S0566,E083,1,4,Great speakers and organization.
S0607,E147,1,1,Didn't learn anything.
S0778,E072,1,5,Best event of the year!
S0001,E108,0,0,
S0988,E111,0,0,
S0653,E013,1,3,"Nothing special, but not bad."
S0533,E140,1,1,Very boring.
S0069,E013,1,3,Decent event.
S0471,E062,1,4,Great speakers and organization.
S0381,E114,1,1,Very boring.
S0326,E037,1,4,The event was amazing!
S0949,E058,1,5,The event was amazing!
S0307,E142,1,2,The audio was really bad.
S0226,E006,0,0,
S0288,E050,1,4,Super informative and fun.
S0629,E042,0,0,
S0870,E102,1,3,Average experience.
S0471,E128,1,3,It was okay.
S0545,E073,1,2,Waste of time.
S0923,E065,1,2,The audio was really bad.
S0525,E002,1,3,It was okay.
S0466,E033,1,1,The audio was really bad.
S0351,E064,1,5,The event was amazing!
S0336,E137,1,3,Decent event.
S0289,E150,1,4,Really enjoyed it.
S0855,E128,0,0,
S0829,E097,1,2,The audio was really bad.
S0169,E095,1,1,Waste of time.
S0782,E055,1,2,Didn't learn anything.
S0814,E087,0,0,
S0299,E092,1,2,Terrible organization.
S0330,E138,1,5,Loved the vibe.
S0232,E012,1,1,Waste of time.
S0620,E112,1,2,Didn't learn anything.
S0615,E024,1,2,Terrible organization.
S0498,E076,1,5,Really enjoyed it.
S0850,E034,1,3,It was okay.
S0418,E119,0,0,
S0950,E046,1,3,"Nothing special, but not bad."
S0605,E046,1,4,Super informative and fun.
S0215,E122,1,4,Really enjoyed it.
S0130,E091,1,2,Terrible organization.
S0860,E060,0,0,
S0161,E129,1,3,Could be better organized.
S0799,E092,1,2,Waste of time.
S0047,E108,1,5,The event was amazing!
S0109,E148,1,2,Waste of time.
S0383,E058,1,5,Loved the vibe.
S0087,E016,1,1,Terrible organization.
S0189,E149,1,4,The event was amazing!
S0386,E038,1,3,Decent event.
S0733,E072,1,1,Didn't learn anything.
S0758,E095,1,5,Great speakers and organization.
S0003,E116,0,0,
S0637,E037,1,1,The audio was really bad.
S0813,E089,1,2,Waste of time.
S0085,E099,1,4,Super informative and fun.
S0787,E020,1,3,Decent event.
S0297,E113,1,2,Very boring.
S0014,E031,0,0,
S0303,E091,1,5,Best event of the year!
S0935,E027,1,4,Loved the vibe.
S0439,E108,1,3,It was okay.
S0353,E046,1,4,The event was amazing!
S0129,E007,0,0,
S0164,E142,1,3,Decent event.
S0561,E015,1,1,Didn't learn anything.
S0062,E040,1,2,Terrible organization.
S0692,E030,1,4,Best event of the year!
S0561,E114,1,4,Best event of the year!
S0846,E123,1,2,The audio was really bad.
S0252,E035,1,2,Very boring.
S0127,E139,1,5,Really enjoyed it.
S0074,E036,1,5,Best event of the year!
S0292,E132,1,4,Really enjoyed it.
S0934,E128,1,1,The audio was really bad.
S0867,E039,0,0,
S0320,E050,1,1,Terrible organization.
S0962,E063,1,3,"Nothing special, but not bad."
S0584,E138,0,0,
S0930,E039,1,1,Waste of time.
S0147,E067,1,3,Could be better organized.
S0675,E129,1,4,Super informative and fun.
S0214,E033,1,5,Best event of the year!
S0265,E027,1,5,Really enjoyed it.
S0821,E128,1,3,Could be better organized.
S0074,E088,1,5,Really enjoyed it.
S0043,E025,1,3,It was okay.
S0835,E100,1,2,Very boring.
S0403,E075,1,4,Loved the vibe.
S0887,E057,1,1,Waste of time.
S0500,E047,1,3,Average experience.
S0226,E064,1,3,Decent event.
S0322,E099,0,0,
S0481,E106,1,5,Loved the vibe.
S0524,E076,0,0,
S0437,E041,1,3,Could be better organized.
S0295,E095,1,1,The audio was really bad.
S0417,E036,1,1,Very boring.
S0593,E034,0,0,
S0429,E084,1,5,Great speakers and organization.
S0880,E029,1,1,Very boring.
S0785,E033,1,4,Best event of the year!
S0505,E046,0,0,
S0968,E060,1,1,Didn't learn anything.
S0452,E150,1,3,Average experience.
S0888,E036,1,2,Didn't learn anything.
S0113,E078,1,3,It was okay.
S0191,E038,1,3,Decent event.
S0473,E141,1,3,Average experience.
S0996,E127,0,0,
S0475,E036,1,1,Didn't learn anything.
S0299,E014,1,1,Waste of time.
S0236,E136,1,1,The audio was really bad.
S0464,E143,1,2,Waste of time.
S0456,E040,1,5,Best event of the year!
S0721,E070,1,1,Very boring.
S0500,E103,1,1,Very boring.
S0202,E105,1,2,Didn't learn anything.
S0437,E052,1,1,Terrible organization.
S0142,E039,1,1,Didn't learn anything.
S0300,E129,1,2,Very boring.
S0837,E065,0,0,
S0209,E053,1,4,Loved the vibe.
S0692,E148,1,1,Didn't learn anything.
S0171,E139,0,0,
S0416,E128,1,2,Very boring.
S0009,E086,1,5,Great speakers and organization.
S0913,E112,0,0,
S0137,E007,0,0,
S0380,E108,1,5,Best event of the year!
S0854,E014,1,2,Waste of time.
S0268,E095,1,5,Really enjoyed it.
S0384,E013,1,1,Terrible organization.
S0921,E085,1,4,The event was amazing!
S0487,E089,0,0,
S0733,E016,0,0,
S0899,E013,1,5,Best event of the year!
S0522,E148,1,3,Average experience.
S0654,E018,1,3,It was okay.
S0279,E062,1,3,Decent event.
S0395,E131,1,1,Waste of time.
S0854,E085,1,5,Best event of the year!
S0671,E027,1,5,Best event of the year!
S0223,E123,1,4,Great speakers and organization.
S0361,E130,1,2,Terrible organization.
S0640,E004,1,4,Super informative and fun.
S0954,E082,1,3,Decent event.
S0113,E125,1,5,Great speakers and organization.
S0037,E024,0,0,
S0039,E040,1,1,Very boring.
S0711,E144,1,4,Best event of the year!
S0106,E112,1,1,The audio was really bad.
S0529,E100,1,5,Loved the vibe.
S0116,E022,0,0,
S0585,E121,1,4,Great speakers and organization.
S0594,E134,1,2,Waste of time.
S0424,E017,1,1,The audio was really bad.
S0886,E008,1,5,Really enjoyed it.
S0384,E049,1,3,Could be better organized.
S0069,E090,1,3,Decent event.
S0723,E039,0,0,
S0379,E064,1,2,Waste of time.
S0593,E131,1,3,"Nothing special, but not bad."
S0398,E103,1,1,Very boring.
S0928,E124,1,5,The event was amazing!
S0069,E085,0,0,
S0834,E069,1,4,Super informative and fun.
S0497,E054,1,2,Terrible organization.
S0156,E132,1,2,Waste of time.
S0923,E119,1,4,Loved the vibe.
S0441,E144,1,3,Average experience.
S0072,E095,1,2,The audio was really bad.
S0129,E133,1,3,Decent event.
S0110,E062,1,5,Loved the vibe.
S0964,E002,0,0,
S0939,E145,1,2,Terrible organization.
S0655,E117,1,5,Best event of the year!
S0865,E043,1,4,Loved the vibe.
S0467,E030,1,5,Great speakers and organization.
S0144,E082,1,4,Best event of the year!
S0517,E100,1,1,Didn't learn anything.
S0063,E003,1,1,Waste of time.
S0075,E013,1,3,"Nothing special, but not bad."
S0199,E076,1,4,Really enjoyed it.
S0910,E014,1,4,Best event of the year!
S0679,E115,1,1,Didn't learn anything.
S0855,E110,1,5,Super informative and fun.
S0647,E122,1,4,Great speakers and organization.
S0727,E112,1,4,Loved the vibe.
S0789,E117,1,3,It was okay.
S0622,E097,0,0,
S0876,E061,1,3,Average experience.
S0017,E005,0,0,
S0731,E094,1,2,The audio was really bad.
S0968,E036,1,3,"Nothing special, but not bad."
S0800,E118,0,0,
S0206,E047,1,1,Didn't learn anything.
S0078,E067,1,5,Best event of the year!
S0014,E118,1,3,Average experience.
S0490,E063,1,1,Terrible organization.
S0343,E127,0,0,
S0118,E022,1,1,Terrible organization.
S0045,E018,1,2,Very boring.
S0010,E008,0,0,
S0034,E035,1,3,Could be better organized.
S0586,E054,1,4,Great speakers and organization.
S0613,E117,0,0,
S0941,E053,1,3,Average experience.
S0520,E129,1,3,Decent event.
S0916,E023,0,0,
S0291,E147,1,4,Super informative and fun.
S0094,E065,1,2,Didn't learn anything.
S0947,E106,1,3,"Nothing special, but not bad."
S0832,E040,1,2,Terrible organization.
S0710,E036,1,4,Great speakers and organization.
S0150,E133,1,3,Decent event.
S0552,E086,1,5,Really enjoyed it.
S0738,E128,1,3,It was okay.
S0041,E009,1,1,Didn't learn anything.
S0401,E013,1,3,Decent event.
S0809,E005,1,1,Didn't learn anything.
S0025,E144,1,3,"Nothing special, but not bad."
S0844,E037,1,1,Very boring.
S0978,E052,1,2,Waste of time.
S0328,E108,1,4,Super informative and fun.
S0730,E052,1,1,Terrible organization.
S0059,E010,0,0,
S0054,E135,0,0,
S0603,E061,1,5,Loved the vibe.
S0534,E030,1,3,Could be better organized.
S0991,E012,1,5,Best event of the year!
S0972,E060,1,3,It was okay.
S0344,E140,0,0,
S0775,E047,0,0,
S0700,E013,0,0,
S0758,E059,1,3,"Nothing special, but not bad."
S0649,E114,1,4,The event was amazing!
S0249,E107,1,2,Didn't learn anything.
S0939,E007,0,0,
S0808,E022,1,2,Very boring.
S0533,E018,1,5,Great speakers and organization.
S0799,E118,1,4,The event was amazing!
S0893,E089,1,1,Terrible organization.
S0038,E090,0,0,
S0970,E055,1,1,Didn't learn anything.
S0444,E128,1,5,Loved the vibe.
S0634,E129,1,2,Terrible organization.
S0572,E150,1,3,"Nothing special, but not bad."
S0684,E109,0,0,
S0239,E122,1,3,It was okay.
S0776,E027,1,4,Loved the vibe.
S0491,E026,0,0,
S0508,E123,1,2,Didn't learn anything.
S0556,E056,1,2,Very boring.
S0558,E135,1,1,Terrible organization.
S0747,E102,1,4,Loved the vibe.
S0177,E041,1,4,Loved the vibe.
S0446,E114,0,0,
S0851,E132,1,5,Best event of the year!
S0705,E050,1,4,The event was amazing!
S0973,E102,1,2,Waste of time.
S0564,E138,0,0,
S0001,E119,1,5,Super informative and fun.
S0248,E082,0,0,
S0549,E028,1,3,Average experience.
S0638,E123,1,4,Really enjoyed it.
S0445,E083,0,0,
S0857,E127,1,3,It was okay.
S0563,E049,0,0,
S0379,E137,1,3,It was okay.
S0947,E019,1,1,Very boring.
S0112,E100,1,4,Super informative and fun.
S0597,E049,0,0,
S0072,E036,0,0,
S0981,E091,1,3,It was okay.
S0548,E137,1,1,Terrible organization.
S0862,E079,0,0,
S0439,E011,1,3,It was okay.
S0005,E048,1,3,Could be better organized.
S0721,E047,0,0,
S0971,E115,0,0,
S0856,E126,1,4,The event was amazing!
S0642,E060,1,2,Didn't learn anything.
S0201,E005,1,1,Waste of time.
S0349,E004,1,5,Loved the vibe.
S0856,E010,1,3,"Nothing special, but not bad."
S0586,E006,1,5,Great speakers and organization.
S0153,E047,1,2,Waste of time.
S0418,E054,1,5,The event was amazing!
S0908,E011,1,4,Best event of the year!
S0201,E006,1,3,"Nothing special, but not bad."
S0927,E099,1,2,The audio was really bad.
S0719,E147,1,3,"Nothing special, but not bad."
S0481,E074,1,3,Decent event.
S0906,E024,1,3,Decent event.
S0969,E095,1,4,Great speakers and organization.
S0051,E098,0,0,
S0925,E127,1,3,Average experience.
S0260,E096,1,3,Average experience.
S0742,E017,1,4,Best event of the year!
S0440,E141,0,0,
S0679,E108,1,5,Really enjoyed it.
S0683,E069,0,0,
S0204,E076,0,0,
S0760,E059,1,5,Loved the vibe.
S0646,E041,1,4,Really enjoyed it.
S0850,E077,0,0,
S0321,E062,1,1,Very boring.
S0538,E121,1,5,Super informative and fun.
S0298,E063,1,4,Super informative and fun.
S0575,E056,1,3,"Nothing special, but not bad."
S0893,E111,0,0,
S0708,E087,0,0,
S0033,E092,1,3,Average experience.
S0819,E016,1,1,Didn't learn anything.
S0180,E137,1,4,Loved the vibe.
S0170,E003,1,4,Really enjoyed it.
S0288,E045,0,0,
S0777,E051,0,0,
S0047,E120,1,2,Very boring.
S0929,E037,0,0,
S0323,E070,1,1,Waste of time.
S0576,E008,1,4,Really enjoyed it.
S0344,E144,1,1,The audio was really bad.
S0040,E034,1,3,Average experience.
S0024,E048,0,0,
S0097,E080,1,3,"Nothing special, but not bad."
S0906,E017,1,4,Super informative and fun.
S0272,E060,1,4,Super informative and fun.
S0880,E085,1,1,Terrible organization.
S0245,E091,0,0,
S0030,E071,1,4,Great speakers and organization.
S0190,E118,1,2,Didn't learn anything.
S0445,E098,1,3,It was okay.
S0709,E014,0,0,
S0373,E127,1,5,Really enjoyed it.
S0568,E090,1,3,Average experience.
S0978,E021,1,4,The event was amazing!
S0818,E021,0,0,
S0238,E083,1,1,Very boring.
S0682,E078,1,3,Average experience.
S0774,E057,1,1,Very boring.
S0139,E122,1,5,The event was amazing!
